age,gender,region_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
52,1,1,0,6286,0,1,1,17,97.08,19508.4,358,1,0,1,0,1,0
10,1,1,0,6286,0,1,0,7,470.68,40624.01,380,0,1,1,0,7,1
42,0,0,1,3238,1,2,2,5,578.27,7421.16,729,0,1,0,1,0,0
47,0,2,0,6286,0,2,0,3,423.86,41799.74,353,1,1,1,0,7,1
58,1,1,1,5200,0,1,0,5,50.08,42260.6,350,1,0,1,3,1,0
41,0,0,0,6286,2,2,2,8,59.93,18876.44,358,0,1,1,0,7,1
26,0,1,1,3994,2,1,1,4,182.56,40285.22,794,0,1,0,1,7,1
48,1,1,1,6286,2,1,1,18,528.23,35786.23,350,1,0,0,1,3,0
43,0,0,0,6286,2,2,0,16,30.6,15286.66,729,0,1,0,1,3,0
17,1,1,0,6286,1,1,1,11,47.42,13685.52,794,0,1,1,3,7,1
38,1,0,0,6286,0,2,0,7,31.92,11225.62,799,0,1,1,0,8,0
51,0,1,1,5685,1,0,0,8,358.43,42753.16,376,1,0,1,2,2,1
39,0,0,1,3021,0,1,2,15,34.0,10129.75,347,0,1,1,0,2,1
46,1,1,1,2095,1,1,1,5,737.93,5085.87,353,0,1,1,3,2,0
37,0,0,0,6286,1,2,0,12,34.85,45588.8,377,0,1,1,4,0,1
36,1,2,1,5616,2,1,0,18,37.16,46948.86,349,1,0,0,1,2,1
36,0,0,1,777,2,2,1,4,528.66,38051.01,357,1,0,0,1,7,0
45,0,0,0,6286,1,2,0,11,306.89,46334.99,794,1,0,1,3,2,1
22,0,1,1,1905,2,2,2,11,1018.64,28662.51,347,1,1,0,1,3,0
31,1,2,1,1616,1,1,2,21,356.86,39779.22,377,1,0,0,1,2,0
27,1,1,0,6286,1,2,1,12,266.91,37710.47,355,1,0,1,0,7,1
64,0,2,0,6286,0,1,2,10,168.8,31435.36,799,1,0,0,1,2,1
62,1,1,0,6286,1,1,1,7,68.1,8144.48,802,0,1,1,2,2,1
21,0,1,1,1460,0,1,1,5,1190.2337510014106,41336.57,380,0,1,1,3,3,1
44,1,0,0,6286,0,1,1,17,223.24,12806.3,357,1,1,0,1,1,1
44,0,0,0,6286,1,1,2,14,1105.7863705643852,39583.1,351,1,0,0,1,4,0
13,0,2,0,6286,1,2,1,15,116.23,4099.7,391,1,0,1,0,3,0
21,0,0,1,5355,2,1,0,24,213.6,43532.16,802,1,0,1,4,3,1
55,1,0,1,174,0,2,0,15,568.36,9942.41,516,1,0,0,1,4,0
45,1,0,1,3537,2,1,2,11,30.68,6299.62,349,0,1,0,1,4,0
50,1,1,0,6286,1,1,2,17,257.19,86625.43,799,1,0,0,1,8,0
52,1,0,1,3922,1,0,0,15,873.73,21081.2,770,1,1,0,1,3,0
12,1,1,1,3440,2,2,0,7,161.2,3466.49,354,0,1,0,1,2,1
55,0,0,0,6286,2,2,0,14,32.44,30769.62,357,1,0,0,1,3,1
15,0,2,1,1458,2,2,2,6,872.73,41340.08,374,1,0,0,1,0,1
48,0,1,1,5090,2,2,0,8,1093.22,16426.01,353,1,1,1,2,1,1
62,1,1,1,6032,0,2,2,14,113.44,15249.99,347,0,1,1,0,3,1
16,1,1,0,6286,0,0,1,9,412.76,42716.86,351,1,0,1,2,8,0
56,0,1,1,2205,0,0,2,1,504.39,14700.99,403,1,0,0,1,0,1
12,0,1,0,6286,1,1,0,24,34.12,47847.05,346,1,0,1,4,1,1
40,0,1,0,6286,0,2,1,12,69.66,22290.82,802,1,0,1,3,0,1
20,1,1,0,6286,0,2,0,4,226.39,22491.09,799,1,0,1,0,2,1
52,1,2,0,6286,2,2,0,11,82.36,15217.24,376,1,0,1,4,1,0
35,0,2,0,6286,0,1,0,17,141.89,27697.56,802,1,0,1,0,0,1
61,0,1,1,4309,1,1,2,12,33.06,43857.66,403,1,0,1,2,1,0
56,0,1,0,6286,0,2,0,7,134.14,33357.04,354,1,1,1,4,3,1
54,1,1,0,6286,1,2,0,18,107.31,8976.62,358,0,1,1,3,3,1
25,0,2,0,6286,1,1,2,14,33.16,21337.6,350,0,1,0,1,0,1
30,0,1,1,5894,1,2,2,13,30.74,33042.81,391,1,0,0,1,3,0
46,0,1,0,6286,0,2,0,9,53.42,25968.48,403,0,1,0,1,3,1
18,0,0,0,6286,0,1,1,15,162.25,18005.89,349,1,0,0,1,7,1
57,0,0,1,3175,0,1,1,11,159.82,44753.9,351,1,0,1,2,7,1
18,1,0,1,1256,2,1,0,14,184.84,20716.42,380,1,0,1,2,1,0
18,0,0,1,3086,2,1,1,13,443.48,62457.63,800,1,1,1,2,8,0
42,0,0,1,4899,2,1,2,9,934.95,36382.58,376,1,1,0,1,0,0
52,1,1,1,3630,1,1,0,19,146.78,44393.6,374,1,0,1,2,1,1
63,0,2,1,3252,1,1,2,3,86.79,23820.15,666,0,1,0,1,2,0
48,0,1,0,6286,0,1,0,22,236.03,11050.45,391,1,1,0,1,1,1
28,0,2,0,6286,2,2,1,9,72.45,44301.0,802,0,1,0,1,3,1
43,0,1,1,1262,2,1,2,18,184.44,27602.74,273,1,0,0,1,2,1
58,0,0,1,4023,0,2,1,17,63.88,10471.83,358,1,0,1,0,7,1
62,0,1,1,1944,2,2,1,11,1232.5301448601117,36698.21,346,0,1,0,1,2,1
56,0,1,0,6286,2,0,0,8,471.41,25610.3,350,0,1,1,4,2,1
34,0,1,0,6286,0,2,0,9,385.44,7587.57,380,1,0,1,0,2,0
21,0,1,1,1839,2,2,2,15,91.42,46089.61,374,1,0,1,3,1,0
35,1,1,1,5079,0,1,1,22,505.21,20653.54,391,0,1,0,1,0,1
50,1,0,0,6286,2,1,0,15,87.95,9999.41,387,0,1,1,2,2,1
24,0,2,1,374,0,2,0,7,36.63,26075.18,346,1,0,0,1,7,1
32,1,2,1,6286,2,2,1,14,115.96,38821.68,382,0,1,1,2,0,1
47,0,1,0,6286,2,0,2,2,1291.9015514008704,3314.31,801,1,1,0,1,5,0
10,0,0,0,6286,0,2,1,9,39.22,20590.96,801,0,1,0,1,0,0
37,1,1,1,1889,0,2,1,16,98.91,4344.85,374,1,0,1,4,7,1
17,0,0,1,5410,1,1,2,8,102.11,14527.64,355,0,1,1,2,7,1
48,0,0,1,501,2,2,0,6,662.25,20512.15,800,1,0,1,4,3,1
18,1,0,0,6286,1,1,2,10,31.98,30560.66,349,0,1,0,1,3,1
51,1,2,0,6286,1,2,0,7,83.5,32351.23,729,0,1,1,4,3,1
58,0,0,1,5321,0,2,1,22,88.16,16777.87,350,1,0,1,3,1,1
64,0,1,1,5149,0,2,1,9,185.92,15204.88,802,1,0,0,1,1,1
33,1,2,0,6286,2,2,2,20,82.32,10704.29,355,1,0,0,1,7,0
22,0,0,0,6286,1,2,1,17,180.25,28288.14,403,1,0,0,1,2,1
22,0,1,0,6286,2,1,0,4,189.29,5158.3,375,1,0,0,1,0,0
54,1,1,0,6286,1,2,1,12,318.63,12293.07,374,1,0,0,1,1,0
25,0,1,1,5444,1,1,1,12,196.23,38208.3,403,0,1,0,1,7,0
58,0,1,1,3228,1,2,2,13,697.2,40691.45,729,0,1,1,3,3,0
29,1,1,0,6286,0,2,2,5,119.75,52896.23,794,0,1,0,1,8,0
21,1,1,1,236,0,2,1,17,428.49,16742.22,350,0,1,0,1,3,1
59,0,0,1,3051,0,2,1,5,192.25,11498.8,374,0,1,0,1,3,1
34,0,1,0,6286,2,1,0,9,486.69,38766.33,353,0,1,1,0,1,1
25,1,0,0,6286,0,2,0,11,232.69,44258.27,374,1,0,1,3,2,1
53,0,0,0,6286,1,1,2,8,260.85,33922.57,355,1,1,1,4,2,1
57,1,1,0,6286,1,2,2,22,54.7,39206.6,376,1,0,1,4,1,1
38,0,0,0,6286,1,1,2,5,199.76,23497.61,382,0,1,1,4,7,1
16,1,0,0,6286,0,0,0,19,271.58,40457.66,28,1,1,0,1,3,0
10,0,1,1,5617,0,0,0,7,1515.87,90013.73,347,1,1,0,1,4,0
61,1,0,0,6286,1,2,2,19,229.23,17487.73,382,1,0,0,1,7,0
49,0,1,1,1276,2,0,1,4,544.1,64907.1,729,1,0,0,1,8,0
47,0,0,1,6286,2,1,0,11,1150.71,21913.46,729,0,1,1,3,2,1
28,1,0,0,6286,1,1,1,13,206.69,11902.76,358,0,1,0,1,2,1
13,1,0,0,6286,2,2,0,14,148.81,8982.13,374,1,0,0,1,2,0
48,1,0,0,6286,1,1,2,20,177.27,11181.63,375,1,0,0,1,1,1
11,1,0,1,3172,1,1,1,7,82.07,47363.05,347,1,0,0,1,7,1
37,1,1,0,6286,0,2,0,20,30.54,36371.39,349,1,0,0,1,0,1
48,1,2,0,6286,2,2,0,13,49.01,91298.78,794,0,1,0,1,4,0
56,1,0,0,6286,1,0,1,14,415.13,32110.6,387,0,1,0,1,0,1
41,1,0,1,3826,0,1,0,2,1261.8,12343.65,403,1,1,1,3,0,0
17,0,0,0,6286,2,2,0,11,30.46,20641.04,794,1,0,1,4,3,0
24,0,1,0,6286,2,2,1,12,42.77,49650.53,377,0,1,0,1,1,1
52,1,2,0,6286,2,1,2,17,34.75,37756.55,377,0,1,0,1,1,1
23,0,0,0,6286,2,2,1,20,1149.9701728200976,23266.22,374,1,0,1,4,0,1
56,0,1,0,6286,2,2,1,14,45.58,29332.52,350,0,1,0,1,3,1
56,0,1,0,6286,1,2,1,13,334.82,9575.82,353,1,0,1,3,3,1
63,1,0,1,2802,0,2,2,16,87.36,87653.96,410,0,1,1,2,5,0
29,0,0,1,324,0,1,1,14,532.26,37115.53,374,1,0,0,1,1,1
37,1,1,1,6286,0,2,1,11,569.58,5526.79,376,1,0,1,0,2,1
39,0,1,0,6286,0,2,0,12,334.16,11348.41,794,0,1,1,3,0,1
17,1,2,0,6286,0,1,0,21,176.07,47172.13,391,1,0,0,1,0,0
52,0,2,1,2173,1,0,2,16,864.51,24599.99,357,0,1,0,1,5,0
48,0,1,1,2659,0,2,0,22,62.49,22704.72,801,0,1,1,3,1,0
56,0,0,0,6286,2,1,0,16,154.03,39467.79,346,0,1,1,3,7,1
47,0,1,1,3926,0,1,1,17,1147.6698385138727,26411.57,380,0,1,1,2,1,1
56,1,0,1,1337,0,0,1,17,963.46,23990.41,802,1,1,0,1,8,0
64,1,1,1,250,1,1,2,6,51.63,37789.43,374,1,0,1,0,7,1
59,1,1,1,1863,2,1,0,6,136.25,6332.63,377,0,1,0,1,3,0
14,0,0,0,6286,0,0,1,4,245.93,2832.34,801,1,1,0,1,0,1
19,1,0,0,6286,2,0,1,4,264.72,42458.89,358,1,0,0,1,1,0
10,1,0,0,6286,1,2,1,7,421.2,24537.77,801,1,1,0,1,7,1
60,0,2,0,6286,1,2,0,18,46.06,8405.55,391,0,1,0,1,3,1
61,0,0,0,6286,0,1,0,2,34.14,23997.35,799,0,1,0,1,1,0
27,1,0,0,6286,0,2,0,17,282.63,18110.87,346,1,1,0,1,7,1
14,1,0,0,6286,1,2,0,15,111.03,28466.71,391,0,1,0,1,3,1
14,0,1,0,6286,2,1,2,19,85.03,46270.88,505,0,1,0,1,2,1
21,1,0,1,1485,1,2,1,15,557.7,40242.69,347,0,1,0,1,3,1
45,0,0,0,6286,1,2,2,22,207.78,24917.97,376,0,1,0,1,2,1
19,0,1,1,4477,2,1,1,14,120.77,5960.61,802,1,0,1,3,0,1
47,1,1,0,6286,0,1,2,17,137.15,9261.74,794,1,0,0,1,1,1
55,0,1,0,6286,0,1,1,11,149.09,97877.08,799,0,1,0,1,8,0
10,1,1,0,6286,1,2,2,20,170.8,47595.8,799,0,1,0,1,4,0
33,1,1,1,3334,2,1,2,24,671.75,22170.38,377,1,1,1,2,0,1
19,0,1,1,24,0,1,2,7,266.88,2760.72,377,0,1,1,3,1,1
53,1,0,1,5735,0,0,2,2,1010.97,21027.81,347,1,1,1,3,3,1
41,0,2,1,1094,2,1,0,23,283.47,34588.2,374,0,1,1,2,0,0
34,0,1,1,5065,2,0,2,16,533.67,27512.78,376,0,1,0,1,0,0
60,0,1,0,6286,0,1,0,12,365.01,46625.25,794,0,1,1,4,0,1
51,1,1,0,6286,1,0,2,11,319.34,26654.11,403,1,0,0,1,1,1
38,0,1,1,6286,0,0,2,15,809.14,19611.69,350,0,1,1,3,7,1
63,1,1,0,6286,0,2,0,16,175.5,14529.66,358,0,1,0,1,1,0
53,0,1,0,6286,2,1,1,2,53.16,97485.74,358,0,1,1,3,8,0
63,1,0,1,1237,2,1,2,7,55.0,29838.65,355,1,0,0,1,1,0
27,0,1,0,6286,2,1,1,24,126.2,37293.81,353,1,0,1,2,0,1
54,1,2,1,226,0,0,0,19,1476.6079538833758,17450.38,351,0,1,1,3,7,1
57,1,2,1,5344,2,2,0,10,138.63,49913.61,799,1,0,0,1,3,1
37,1,1,1,4942,0,1,0,5,32.68,18277.7,358,1,0,0,1,3,1
33,0,1,0,6286,0,2,2,25,1104.5946950536068,36741.44,376,1,0,1,3,3,1
43,1,0,1,2843,0,1,2,12,34.02,19374.25,802,0,1,1,0,0,1
35,1,1,0,6286,1,2,1,16,369.5,36477.31,355,0,1,0,1,3,0
27,0,1,0,6286,1,1,2,16,308.81,79467.49,355,1,0,1,0,8,0
18,0,2,1,1798,1,2,0,10,84.43,37340.42,802,1,0,0,1,2,1
43,0,1,0,6286,2,1,2,9,499.37,7436.32,372,0,1,1,2,1,1
42,0,0,1,6059,0,2,0,24,79.23,28672.92,391,1,0,1,2,1,0
61,1,2,1,2724,1,2,0,21,86.49,10867.06,802,1,0,1,4,0,1
23,1,1,0,6286,0,1,0,12,45.03,45334.52,354,1,0,1,3,3,0
11,0,2,1,2107,1,2,2,18,802.19,39399.76,346,0,1,0,1,3,1
15,0,1,1,5535,1,1,1,19,200.71,38787.68,497,0,1,0,1,5,0
17,1,0,0,6286,2,2,1,15,323.25,43360.59,347,0,1,1,3,2,1
50,0,0,1,5767,2,2,1,5,36.78,49122.46,802,1,0,1,3,2,1
51,0,0,0,6286,0,1,1,16,371.89,49396.87,729,1,0,0,1,3,1
41,1,1,0,6286,1,1,1,6,230.41,22216.26,729,0,1,0,1,7,0
35,0,0,1,6286,2,1,1,15,808.02,7298.34,355,1,0,0,1,7,1
57,0,0,0,6286,2,2,1,6,190.49,22232.87,355,1,0,0,1,3,1
47,0,2,1,2460,2,1,2,11,604.91,5987.68,376,1,1,0,1,7,1
15,1,1,1,1914,1,1,2,14,30.26,43987.53,374,1,0,0,1,1,0
17,1,1,0,6286,2,1,0,5,34.97,45601.09,802,0,1,1,2,1,1
34,1,0,1,815,1,1,0,12,763.72,89962.79,799,1,1,0,1,5,0
19,0,1,1,6017,0,2,1,18,37.09,12801.26,347,1,0,1,3,3,1
15,0,0,0,6286,0,1,0,9,405.73,47778.67,357,0,1,1,3,7,1
35,0,1,1,3804,2,2,2,2,605.21,41840.94,349,1,0,1,2,1,1
63,1,1,1,2152,2,1,0,7,42.39,99067.88,347,1,0,0,1,5,0
22,1,0,0,6286,0,0,2,4,500.01,2279.58,354,1,0,0,1,0,0
47,0,1,0,6286,1,2,1,11,62.35,36917.5,380,1,0,1,3,2,1
34,1,0,0,6286,1,1,0,19,31.71,22057.71,794,1,0,1,2,2,0
60,0,1,0,6286,1,2,2,10,184.99,20377.8,800,1,0,1,3,1,0
54,0,1,0,6286,2,1,1,15,336.23,9469.46,372,0,1,1,0,7,0
47,1,1,0,6286,0,1,1,8,209.64,4947.19,375,0,1,0,1,0,0
21,1,1,0,6286,2,2,2,17,32.41,20731.49,375,1,0,0,1,7,1
57,0,0,1,5362,1,1,2,8,31.14,42129.21,380,0,1,1,3,7,0
23,1,1,1,3054,1,2,0,8,682.87,10548.32,802,1,0,1,0,3,1
51,0,1,1,723,0,1,2,12,108.91,42447.67,391,0,1,1,2,1,0
16,0,1,0,6286,2,2,1,10,67.45,29835.16,374,1,0,1,0,3,1
39,1,0,1,2286,1,2,0,10,700.85,32881.01,377,1,1,1,0,2,0
36,1,0,1,6286,2,0,0,15,222.63,11359.69,349,0,1,1,0,7,0
31,0,0,1,6286,2,1,1,16,32.74,30349.17,802,0,1,1,0,2,0
15,1,1,0,6286,2,2,2,19,333.17,18787.24,351,1,0,0,1,0,1
51,0,1,1,3853,1,1,1,15,52.08,35608.37,382,1,0,0,1,3,0
11,0,2,1,2830,0,2,1,8,97.72,11500.7,350,1,0,0,1,2,0
43,0,1,1,4976,1,1,1,7,1149.93,9505.21,354,1,1,0,1,7,1
40,1,1,0,6286,0,2,2,25,240.7,31128.43,353,1,0,1,4,5,0
57,0,0,1,4023,1,1,0,14,33.27,5832.37,380,1,0,0,1,1,1
19,1,2,1,1730,2,2,0,10,1129.8437316030645,20132.27,800,1,0,1,0,7,0
16,1,1,1,3824,0,1,2,12,1259.57,17161.89,86,0,1,0,1,2,1
49,1,2,0,6286,0,1,2,11,182.2,46278.34,357,1,0,1,2,5,0
25,0,2,0,6286,2,2,1,18,92.56,17963.83,351,0,1,1,4,0,1
57,0,0,1,5574,2,2,2,17,637.37,8987.57,346,0,1,1,0,0,0
12,0,0,1,2655,2,1,1,14,559.03,33189.96,382,0,1,1,3,7,1
33,0,0,1,4349,1,1,2,13,515.46,23106.1,391,0,1,0,1,0,1
48,1,2,0,6286,2,2,2,23,132.88,43142.84,355,1,0,1,0,4,0
20,0,1,1,4502,0,1,0,7,65.97,22113.08,353,1,0,1,3,1,1
18,1,1,0,6286,2,2,1,5,332.11,13911.24,800,1,1,1,3,2,1
50,1,2,1,254,1,2,1,3,133.09,3228.05,801,1,0,1,0,3,1
62,1,2,1,4,2,2,1,10,1043.5,49713.38,349,1,1,0,1,5,0
58,0,0,0,6286,0,1,2,2,285.96,26495.37,801,1,1,0,1,6,0
57,0,2,0,6286,0,1,0,17,38.19,46228.97,802,0,1,0,1,0,0
35,0,1,0,6286,1,2,0,15,77.29,24468.05,350,1,0,0,1,1,1
52,0,1,0,6286,1,2,2,11,85.06,9296.36,380,0,1,0,1,1,1
18,0,1,1,2411,1,2,1,11,285.68,34210.67,799,0,1,1,2,0,1
34,1,1,0,6286,2,1,2,7,160.08,20062.56,374,1,0,1,2,2,1
57,0,0,1,4506,1,1,0,17,759.16,4542.88,729,1,1,0,1,5,0
29,1,0,1,6286,0,0,2,8,239.73,47416.68,403,0,1,0,1,7,1
26,0,0,1,834,1,2,2,15,194.08,16378.47,387,0,1,1,2,7,0
25,0,0,1,2635,1,2,1,19,99.52,44064.68,351,0,1,0,1,2,0
60,0,1,1,5437,2,2,2,13,153.59,23583.89,801,1,0,1,4,2,1
18,1,1,0,6286,0,1,0,7,1291.5106760502056,44697.29,358,0,1,1,2,5,0
21,1,0,1,38,1,2,2,18,189.39,33710.95,354,1,0,0,1,1,1
23,0,1,0,6286,1,2,1,9,146.3,16194.8,377,0,1,0,1,7,1
31,1,0,0,6286,2,2,1,10,244.04,45124.81,376,1,0,1,4,3,0
37,0,1,1,6081,2,2,0,11,383.82,38970.25,800,0,1,0,1,1,1
11,1,1,1,611,1,2,0,4,780.46,35205.93,358,1,0,0,1,3,0
17,1,1,1,809,1,2,2,23,154.56,1458.62,353,1,0,1,2,0,1
12,1,2,1,1955,2,2,2,13,66.34,36610.79,729,0,1,1,0,0,0
61,1,1,0,6286,2,2,0,18,117.02,19352.62,357,1,0,0,1,2,1
12,0,0,1,4269,2,1,1,21,177.74,47397.1,801,1,0,0,1,0,1
50,0,0,0,6286,0,1,1,9,1152.8266721517336,27733.58,376,0,1,1,2,0,1
45,0,0,1,2197,2,2,0,23,33.56,47040.6,372,1,0,0,1,1,1
44,0,0,1,5385,1,2,1,12,152.1,44082.03,800,0,1,0,1,0,1
39,1,0,1,2591,1,1,2,18,142.92,28311.18,729,0,1,1,4,2,1
15,0,1,1,1953,2,0,2,10,577.01,3021.6,346,1,1,1,0,1,1
44,0,0,0,6286,2,0,0,12,482.91,18812.99,802,1,0,0,1,7,0
50,1,1,1,946,2,0,0,2,637.94,16665.51,376,0,1,1,3,0,1
39,0,1,1,1504,2,1,2,5,824.29,38525.45,350,0,1,1,0,1,1
31,0,1,0,6286,0,2,1,12,191.76,40070.39,800,0,1,1,4,8,0
24,0,1,0,6286,2,1,2,12,414.2,37736.37,403,1,0,1,0,2,1
52,0,1,1,1208,0,2,2,17,150.45,6870.41,802,0,1,0,1,4,0
18,0,0,0,6286,0,2,2,8,54.62,13462.31,358,1,0,0,1,7,1
34,0,1,1,4245,2,0,1,4,1306.8,9078.68,354,0,1,0,1,2,1
63,1,2,1,2580,2,2,2,12,960.8474080174852,40151.49,800,1,0,1,2,1,1
21,0,1,0,6286,1,1,0,7,237.87,20459.72,391,0,1,0,1,1,1
50,1,1,0,6286,2,1,0,7,33.5,35800.89,391,0,1,1,3,2,1
18,1,1,1,2220,0,1,2,8,254.67,23638.79,353,1,0,1,2,2,1
44,1,1,0,6286,0,1,0,11,276.53,17665.03,347,1,0,1,4,2,1
20,0,2,0,6286,2,1,1,7,64.82,76514.35,357,1,0,0,1,5,0
51,0,1,1,2077,1,0,0,6,98.43721500270078,23592.5,358,1,1,1,2,5,0
31,0,2,0,6286,2,1,2,7,196.03,38233.26,232,1,0,0,1,1,1
30,1,1,1,6286,0,1,0,6,63.59,49050.2,391,1,0,1,4,2,1
32,1,1,0,6286,0,1,0,19,221.18,21539.77,346,0,1,0,1,2,0
15,0,1,0,6286,0,2,2,17,48.31,25273.46,391,1,0,0,1,0,1
24,1,1,1,6286,2,0,0,18,764.14,29733.04,346,0,1,1,2,3,1
15,1,0,1,4253,1,1,2,15,41.79,34544.76,351,0,1,1,0,7,1
37,0,0,1,272,0,1,2,5,137.18,42784.68,353,1,0,0,1,7,0
28,1,0,0,6286,1,1,0,5,144.68,13053.12,377,1,0,1,4,1,1
38,1,2,0,6286,2,2,1,6,177.26,46391.25,377,0,1,0,1,3,0
17,0,0,0,6286,0,2,2,26,83.28,41295.62,375,1,0,1,4,0,1
43,0,0,1,6239,1,1,1,12,107.3,39990.89,347,1,0,1,4,7,0
51,0,2,1,378,2,2,0,23,1034.29,3240.33,354,1,1,0,1,1,1
27,0,1,0,6286,0,2,0,4,462.82,90487.96,802,1,0,1,2,4,0
22,1,0,0,6286,1,1,1,18,34.38,24004.17,802,0,1,0,1,0,1
17,0,1,1,4546,2,2,1,15,33.66,16300.09,349,0,1,0,1,1,0
43,0,1,1,1831,0,1,0,9,154.03,3130.57,387,1,0,1,0,3,0
62,0,0,1,5715,1,2,0,4,559.99,29427.14,801,0,1,1,4,3,1
34,0,2,0,6286,2,2,1,18,67.29,25724.85,403,1,0,0,1,0,0
32,0,0,0,6286,2,0,2,21,247.0,38374.04,355,1,0,0,1,0,0
14,1,2,0,6286,1,1,0,12,465.12,9406.6,298,0,1,1,4,7,1
55,1,2,1,2090,2,2,1,19,156.39,87057.64,802,1,0,0,1,8,0
43,0,1,0,6286,0,1,2,10,222.68,43695.5,377,1,0,1,2,3,0
34,0,1,0,6286,1,0,2,20,225.02,15641.63,374,0,1,0,1,7,1
28,0,1,1,1514,0,1,1,14,723.01,22485.45,355,1,0,0,1,2,1
11,1,1,1,1105,2,2,2,2,77.25,1301.44,349,1,0,0,1,0,0
13,1,0,1,734,2,1,1,6,30.74,22729.48,353,0,1,0,1,2,1
52,1,1,1,4804,0,2,0,16,150.77,17607.02,801,1,0,0,1,2,0
16,0,1,1,6286,0,1,2,3,217.51,40013.9,347,1,1,1,4,2,1
39,1,0,0,6286,1,2,1,18,328.35,36480.34,375,1,1,0,1,7,0
36,1,0,0,6286,0,1,0,10,55.34,46362.03,794,1,0,1,3,1,0
23,1,1,0,6286,0,1,1,12,127.33,67676.43,386,0,1,0,1,8,0
27,1,2,0,6286,1,1,2,11,1120.068608416091,20410.24,353,1,0,0,1,0,0
28,0,1,0,6286,0,2,1,9,214.68,47622.61,354,0,1,0,1,0,1
57,0,1,0,6286,0,1,0,10,34.34,20984.96,355,1,0,1,3,7,1
51,1,0,1,343,1,2,0,15,34.1,37269.53,350,1,0,0,1,3,0
55,1,0,1,2481,1,2,1,10,32.59,1308.28,372,0,1,0,1,1,0
35,0,1,1,3000,2,2,1,9,1338.29,12201.75,351,1,0,1,4,0,0
47,1,0,1,3682,2,2,2,16,527.81,4249.88,347,1,1,1,2,7,1
33,0,1,0,6286,0,1,1,11,340.14,32533.55,376,0,1,1,2,3,0
24,0,1,0,6286,2,2,1,6,96.56,21232.84,358,0,1,0,1,3,1
19,0,1,1,23,2,1,0,17,279.83,36433.97,387,0,1,1,2,2,0
12,1,1,1,1171,2,0,0,20,282.56,42432.48,391,1,1,0,1,0,1
64,1,1,0,6286,0,2,1,17,56.06,12398.5,655,1,0,0,1,2,0
35,0,1,0,6286,1,2,0,4,34.96,42869.06,802,0,1,1,0,3,0
40,1,1,0,6286,0,1,1,8,31.99,2432.38,375,1,0,1,0,2,0
57,0,1,1,4026,1,1,2,10,113.78,41352.5,347,0,1,1,4,1,0
35,1,1,0,6286,0,1,0,16,173.14,6662.21,357,0,1,1,3,3,1
49,1,1,1,5543,2,0,2,13,306.41,35046.73,801,0,1,1,3,2,1
10,0,1,1,6286,2,0,1,13,346.59,20206.39,382,0,1,1,3,0,0
22,1,2,0,6286,2,1,1,9,49.46,22196.41,800,0,1,0,1,7,1
63,0,1,1,4602,1,2,2,15,786.33,41992.01,374,1,0,1,0,0,1
39,1,1,0,6286,2,2,1,12,178.72,46198.33,221,0,1,1,0,2,1
20,1,0,1,5158,2,2,2,10,335.68,14241.13,375,1,0,0,1,1,1
52,1,1,0,6286,2,2,0,8,130.13,20578.0,800,0,1,1,4,1,1
64,1,1,0,6286,0,1,1,9,116.57,41366.16,387,0,1,1,0,7,1
57,1,1,0,6286,1,2,0,12,33.99,62516.02,800,0,1,0,1,8,0
38,0,0,0,6286,2,1,1,11,241.32,87194.99,349,1,0,1,0,8,0
36,1,1,1,5433,0,2,0,11,34.14,36249.42,670,0,1,1,0,1,1
20,1,0,1,369,2,2,1,8,279.84,10107.0,519,0,1,0,1,0,0
44,0,2,0,6286,1,2,1,26,55.4,35425.44,372,0,1,0,1,1,0
63,0,1,1,536,1,2,0,5,31.86,13820.49,403,1,0,0,1,0,1
21,0,0,1,2509,1,0,2,5,709.03,7923.29,802,1,1,0,1,2,1
14,1,1,0,6286,2,2,1,16,34.44,43062.02,355,1,0,0,1,2,0
50,1,0,1,3019,0,1,2,12,82.62,12736.69,372,0,1,0,1,3,0
22,1,0,0,6286,1,2,0,22,41.12,49874.85,799,0,1,0,1,1,0
56,1,1,1,538,1,2,2,16,61.19,2045.05,376,0,1,0,1,1,0
29,0,0,1,4019,1,2,0,14,144.93,26772.26,387,0,1,0,1,7,1
18,1,2,0,6286,0,2,1,12,47.76,49595.42,794,1,0,0,1,2,1
35,0,1,1,3177,2,0,1,16,589.75,26160.45,382,0,1,0,1,3,1
55,0,1,1,1274,2,1,2,10,324.52,93112.18,358,1,1,0,1,4,0
24,1,2,1,6189,0,1,0,20,171.19,13789.83,353,0,1,1,0,7,0
16,0,1,0,6286,1,2,0,15,1183.707960627567,14508.0,799,0,1,0,1,7,1
29,0,1,0,6286,2,1,0,2,63.65,26538.17,387,1,0,1,0,7,1
49,1,0,0,6286,0,2,2,7,379.4,29185.28,372,0,1,1,0,7,1
42,0,2,0,6286,2,1,2,13,32.13,9218.48,380,1,0,1,4,3,1
44,0,0,0,6286,2,1,1,16,390.49,52232.48,729,1,0,1,3,5,0
37,1,1,1,30,2,2,0,4,58.5,61323.63,347,1,0,0,1,5,0
61,0,1,1,4168,1,1,1,12,262.1,22912.82,351,0,1,0,1,4,0
55,1,0,0,6286,0,1,1,14,324.54,1131.77,387,0,1,0,1,3,1
