age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
26,M,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,17,752.23,27206.65,15.0,No,Yes,No,Not Applicable,Poor Product Quality,1
29,F,Village,Platinum Membership,Yes,CID49954,Gift Vouchers/Coupons,Desktop,Wi-Fi,8,703.69,6504.86,7.0,Yes,Yes,No,Not Applicable,Poor Product Quality,0
20,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22,182.68,12084.92,-11.782864943227999,No,Yes,Yes,Unsolved,Too many ads,1
34,F,Town,Basic Membership,Yes,CID55914,Credit/Debit Card Offers,Smartphone,Wi-Fi,12,831.76,7578.74,23.0,No,Yes,No,Not Applicable,Poor Product Quality,1
54,F,Town,No Membership,Yes,CID42764,Credit/Debit Card Offers,Both,Wi-Fi,14,743.53,5364.53,27.0,Yes,No,No,Not Applicable,Poor Product Quality,1
34,M,Town,Gold Membership,Yes,CID34209,Without Offers,Smartphone,Fiber_Optic,2,224.86,22203.34,26.0,No,Yes,No,Not Applicable,No reason specified,1
22,F,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,4,465.4,2750.75,29.0,Yes,No,No,Not Applicable,Poor Product Quality,1
31,F,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,6,262.33,32127.26,23.0,No,Yes,No,Not Applicable,Poor Product Quality,1
28,F,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,24,319.01,46734.35,13.0,No,Yes,Yes,Solved,Poor Customer Service,1
34,F,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,19,47.6,20555.42,24.0,Yes,No,No,Not Applicable,No reason specified,0
50,M,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15,166.65,27953.82,18.0,No,Yes,Yes,Solved,Poor Website,1
50,F,Village,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17,56.42,33941.99,4.0,Yes,No,No,Not Applicable,Quality Customer Care,0
37,M,City,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,7,1102.2020697018993,31731.24,24.0,Yes,No,No,Not Applicable,Too many ads,1
13,M,City,Gold Membership,Yes,CID23133,Gift Vouchers/Coupons,Desktop,Wi-Fi,13,529.05,1881.99,29.0,Yes,No,Yes,Solved in Follow-up,Too many ads,1
62,M,Village,No Membership,Yes,CID39737,Credit/Debit Card Offers,Desktop,Mobile_Data,25,112.87,10441.18,24.0,Yes,No,No,Not Applicable,Poor Website,1
49,M,Village,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4,1403.1328931933265,49226.93,Error,Yes,No,Yes,Solved,Products always in Stock,0
17,F,Town,No Membership,Yes,CID19991,Without Offers,Smartphone,Fiber_Optic,14,33.89,36554.87,18.0,Yes,No,No,Not Applicable,Poor Website,1
47,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,22,214.59,11039.13,-16.78396705261082,No,Yes,No,Not Applicable,Too many ads,1
40,M,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,13,55.67,46412.45,7.0,Yes,No,Yes,Solved in Follow-up,Too many ads,1
27,M,City,Silver Membership,Yes,CID40565,Without Offers,Desktop,Wi-Fi,15,32.51,49391.05,12.0,Yes,No,No,Not Applicable,User Friendly Website,0
63,F,Town,Silver Membership,Yes,CID60792,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20,1055.1099311199464,2648.94,26.0,Yes,No,No,Not Applicable,No reason specified,1
50,F,Town,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,11,124.18,9547.5,19.0,Yes,No,Yes,Solved,Poor Website,0
60,M,Town,No Membership,No,xxxxxxxx,Without Offers,Both,Mobile_Data,25,402.5,31884.15,16.0,No,Yes,No,Not Applicable,Poor Customer Service,1
25,M,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23,112.6,24942.3,7.0,Yes,No,No,Not Applicable,No reason specified,0
12,F,City,Silver Membership,Yes,CID21193,Gift Vouchers/Coupons,Desktop,Mobile_Data,16,122.98,1423.48,5.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
56,M,Village,No Membership,Yes,CID19658,Gift Vouchers/Coupons,Desktop,Wi-Fi,13,107.34,29169.34,25.0,No,Yes,Yes,No Information Available,Poor Product Quality,1
29,M,Town,No Membership,Yes,CID42572,Without Offers,Desktop,Mobile_Data,25,225.91,22413.36,Error,No,Yes,No,Not Applicable,Poor Customer Service,1
26,F,Village,Premium Membership,Yes,CID23951,Without Offers,Smartphone,Mobile_Data,23,799.48,7308.27,3.0,Yes,Yes,Yes,Solved,Products always in Stock,0
55,F,City,No Membership,Yes,CID5332,Gift Vouchers/Coupons,Desktop,Wi-Fi,3,38.3,5206.6,13.0,No,Yes,No,Not Applicable,No reason specified,1
55,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,3,423.46,31199.05,Error,Yes,No,Yes,Solved in Follow-up,No reason specified,0
13,F,Town,Premium Membership,Yes,CID51858,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20,145.09,86737.5,16.0,Yes,No,Yes,No Information Available,Products always in Stock,0
15,F,Village,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15,129.97,39577.78,26.0,Yes,No,Yes,Solved,Poor Website,1
23,M,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,17,216.72,14254.73,16.0,Yes,No,No,Not Applicable,Products always in Stock,0
37,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,10,195.2,42750.44,29.0,No,Yes,Yes,No Information Available,No reason specified,1
58,F,City,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,24,1036.0182538678066,21399.05,17.0,No,Yes,Yes,Solved,No reason specified,1
14,F,Town,Premium Membership,Yes,CID15162,Gift Vouchers/Coupons,Desktop,Wi-Fi,5,214.76,12954.19,21.0,No,Yes,No,Not Applicable,No reason specified,0
50,F,Town,Platinum Membership,Yes,CID19316,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,3,410.91,41474.33,12.0,No,Yes,No,Not Applicable,Reasonable Price,0
31,F,Village,No Membership,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,12,1870.17,43659.65,Error,Yes,Yes,Yes,Unsolved,Poor Customer Service,1
41,F,City,Basic Membership,Yes,CID3382,Without Offers,Desktop,Fiber_Optic,13,98.67,22091.45,8.0,Yes,No,Yes,No Information Available,No reason specified,1
48,M,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,6,286.2,9980.7,5.773183320008567,Yes,No,No,Not Applicable,Too many ads,1
46,F,Village,No Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19,313.9,12447.28,17.0,Yes,No,Yes,No Information Available,Poor Product Quality,1
13,F,Village,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,3,34.68,46457.94,22.0,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,0
59,F,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,10,34.18,25547.71,23.0,Yes,No,No,Not Applicable,Poor Website,0
10,F,Town,Platinum Membership,Yes,CID36927,Credit/Debit Card Offers,Both,Wi-Fi,14,269.98,39452.72,8.0,No,Yes,No,Not Applicable,Quality Customer Care,0
53,M,City,Premium Membership,Yes,CID3170,Credit/Debit Card Offers,Desktop,Fiber_Optic,9,145.59,24027.93,12.0,Yes,No,Yes,No Information Available,Products always in Stock,0
10,F,City,Premium Membership,Yes,CID58531,Gift Vouchers/Coupons,Desktop,Mobile_Data,21,31.95,14390.16,9.0,No,Yes,No,Not Applicable,Poor Customer Service,0
60,M,City,Gold Membership,Yes,CID30255,Gift Vouchers/Coupons,Desktop,Mobile_Data,2,33.55,63648.72,10.0,Yes,No,No,Not Applicable,User Friendly Website,0
36,M,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,12,180.15,28963.87,28.0,No,Yes,Yes,Unsolved,No reason specified,1
19,M,City,No Membership,Yes,CID3660,Without Offers,Both,Fiber_Optic,5,935.69,23837.31,26.0,Yes,Yes,No,Not Applicable,Too many ads,1
11,M,Town,No Membership,Yes,CID60625,Credit/Debit Card Offers,Both,Mobile_Data,19,236.24,35859.54,Error,Yes,No,Yes,No Information Available,Poor Product Quality,1
55,M,City,Basic Membership,Yes,CID29088,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13,31.69,27476.11,18.0,Yes,No,No,Not Applicable,Too many ads,1
14,F,Village,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10,264.04,6344.62,15.0,Yes,No,Yes,Solved,Poor Customer Service,0
13,M,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15,80.56,6930.87,Error,Yes,No,No,Not Applicable,Poor Customer Service,0
45,M,Town,Silver Membership,Yes,CID39364,Credit/Debit Card Offers,Smartphone,Mobile_Data,11,34.88,37986.96,Error,No,Yes,No,Not Applicable,Poor Customer Service,0
24,F,Village,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,13,140.71,19107.09,24.0,No,Yes,Yes,Solved,No reason specified,1
26,M,City,Premium Membership,Yes,CID33810,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11,46.64,68072.08,7.0,Yes,No,No,Not Applicable,Products always in Stock,0
18,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,19,164.15,32947.37,29.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
23,F,Town,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,14,31.83,12059.6,21.0,Yes,No,Yes,No Information Available,Poor Customer Service,1
52,M,City,Gold Membership,Yes,CID25205,Credit/Debit Card Offers,Desktop,Mobile_Data,10,153.35,29948.37,Error,No,Yes,No,Not Applicable,No reason specified,1
59,F,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,17,272.18,35328.5,15.0,Yes,No,No,Not Applicable,Poor Product Quality,1
35,F,Town,Platinum Membership,Yes,CID31145,Without Offers,Desktop,Mobile_Data,11,230.22,36949.69,17.0,Yes,No,No,Not Applicable,Too many ads,0
15,F,City,No Membership,Yes,CID60785,Without Offers,Desktop,Wi-Fi,6,156.89,20660.19,18.0,Yes,No,Yes,Unsolved,Poor Customer Service,1
12,F,City,Premium Membership,Yes,CID39934,Credit/Debit Card Offers,Desktop,Wi-Fi,5,30.92,50769.3,6.0,Yes,No,No,Not Applicable,Reasonable Price,0
42,F,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14,226.4,10495.47,17.0,No,Yes,No,Not Applicable,Poor Product Quality,1
29,F,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,21,31.26,70571.86,4.0,No,Yes,No,Not Applicable,Reasonable Price,0
44,M,Town,Gold Membership,Yes,CID32534,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13,30.3,24932.69,5.0,No,Yes,Yes,Solved,Poor Customer Service,0
22,M,City,Premium Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,8,155.24,26679.02,21.0,Yes,No,No,Not Applicable,Poor Product Quality,0
42,M,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12,57.21,65679.72,13.0,No,Yes,Yes,Solved,Reasonable Price,0
37,M,Town,Platinum Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,16,444.86,10033.78,Error,Yes,No,Yes,Solved in Follow-up,No reason specified,0
16,M,Town,Gold Membership,Yes,CID57730,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13,1043.6808602479111,29152.79,27.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
60,F,Town,Silver Membership,Yes,CID28911,Without Offers,Smartphone,Fiber_Optic,14,545.48,30071.07,15.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
42,M,Town,Silver Membership,Yes,CID24893,Gift Vouchers/Coupons,Desktop,Mobile_Data,3,1384.17,27079.25,25.0,Yes,Yes,Yes,Solved in Follow-up,No reason specified,1
53,M,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9,360.93,9582.1,17.0,Yes,No,Yes,No Information Available,Too many ads,0
55,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,10,326.74,13717.28,Error,Yes,No,No,Not Applicable,Too many ads,1
40,M,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,17,74.01,25478.99,24.0,No,Yes,Yes,Solved,Poor Customer Service,0
51,F,Town,Gold Membership,Yes,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,16,40.51,82652.67,8.0,Yes,No,No,Not Applicable,User Friendly Website,0
36,M,City,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,18,185.5,25288.04,9.0,No,Yes,Yes,Solved,User Friendly Website,0
51,M,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13,34.32,13105.16,Error,Yes,No,Yes,Solved,Poor Product Quality,1
21,F,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,18,304.38,7525.58,21.0,Yes,No,No,Not Applicable,Poor Website,1
54,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,16,130.4,20063.8,18.0,No,Yes,Yes,Unsolved,Products always in Stock,0
33,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,16,287.51,47423.1,49.033897262439964,No,Yes,Yes,Unsolved,Too many ads,1
26,F,Town,No Membership,Yes,CID58335,Gift Vouchers/Coupons,Both,Wi-Fi,6,2084.7,35043.81,23.0,No,Yes,Yes,Unsolved,Poor Customer Service,1
29,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,8,487.53,28398.56,42.6930254961944,No,Yes,No,Not Applicable,Poor Customer Service,1
43,F,Town,Premium Membership,Yes,CID54191,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16,73.1,35896.43,12.0,Yes,No,No,Not Applicable,User Friendly Website,0
29,F,City,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,15,330.22,38400.15,7.0,Yes,No,Yes,Solved in Follow-up,Too many ads,1
28,F,Village,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19,90.84,39717.46,13.0,No,Yes,No,Not Applicable,Poor Product Quality,1
62,M,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,9,211.82,36780.57,24.0,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
18,F,City,Basic Membership,Yes,CID22889,Credit/Debit Card Offers,Desktop,Fiber_Optic,17,145.32,10424.29,16.0,Yes,No,No,Not Applicable,Poor Customer Service,1
26,F,City,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,4,1030.2983348743917,6395.84,23.0,No,Yes,No,Not Applicable,Too many ads,1
61,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11,235.73,12439.6,31.056795039621605,Yes,No,No,Not Applicable,Poor Customer Service,1
45,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,15,195.91,56908.0,10.0,Yes,No,Yes,Solved in Follow-up,Products always in Stock,0
12,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,13,119.87,5219.97,20.0,No,Yes,No,Not Applicable,Poor Website,0
57,F,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,19,175.84,46344.94,Error,Yes,No,No,Not Applicable,Products always in Stock,0
25,F,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16,66.76,18769.17,15.0,Yes,No,Yes,No Information Available,Poor Website,0
45,M,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16,228.13,48287.33,15.0,No,Yes,Yes,No Information Available,Poor Customer Service,0
33,M,Town,Silver Membership,Yes,CID34458,Credit/Debit Card Offers,Smartphone,Mobile_Data,14,70.94,7653.03,13.0,Yes,No,Yes,Solved,No reason specified,1
61,F,City,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,10,59.76,38214.07,22.0,Yes,No,Yes,Solved,Too many ads,0
19,M,Town,No Membership,Yes,CID51142,Without Offers,Smartphone,Fiber_Optic,19,1086.709311579226,28071.38,13.0,Yes,No,No,Not Applicable,Poor Website,1
27,M,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17,139.29,45602.93,5.0,No,Yes,Yes,No Information Available,No reason specified,1
47,F,City,No Membership,Yes,CID7919,Credit/Debit Card Offers,Smartphone,Wi-Fi,2,91.87,44141.07,9.0,No,Yes,Yes,Solved,Too many ads,1
30,F,Town,No Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,10,354.91,38774.55,29.0,Yes,No,No,Not Applicable,Too many ads,1
48,F,City,Gold Membership,Yes,CID6068,Gift Vouchers/Coupons,Both,Fiber_Optic,15,396.87,31330.9,Error,No,Yes,Yes,Solved in Follow-up,Too many ads,0
48,F,Town,No Membership,Yes,CID46459,Without Offers,Smartphone,Wi-Fi,16,1001.7889640705748,47736.04,8.0,Yes,No,No,Not Applicable,Poor Website,1
45,M,Town,Platinum Membership,Yes,CID58078,Credit/Debit Card Offers,Both,Fiber_Optic,13,724.41,5573.4,26.0,Yes,No,No,Not Applicable,Poor Customer Service,0
30,F,Village,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,1,169.2,55820.76,-13.399311559009988,No,Yes,No,Not Applicable,Reasonable Price,0
26,M,Village,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,13,33.03,6837.84,14.0,No,Yes,No,Not Applicable,Too many ads,0
50,F,Town,Premium Membership,Yes,CID57548,Gift Vouchers/Coupons,Both,Wi-Fi,5,599.97,30017.92,Error,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,0
61,M,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,22,30.23,28002.44,27.0,Yes,No,Yes,Unsolved,Poor Product Quality,1
37,F,City,No Membership,Yes,CID21862,Gift Vouchers/Coupons,Desktop,Mobile_Data,14,80.6,30642.18,8.0,No,Yes,No,Not Applicable,Too many ads,1
25,F,City,Basic Membership,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,11,63.0,5307.39,28.0,No,Yes,No,Not Applicable,Too many ads,1
59,F,Town,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,21,264.95,26375.05,12.0,Yes,No,No,Not Applicable,No reason specified,0
45,F,City,Basic Membership,Yes,CID15383,Gift Vouchers/Coupons,Both,Wi-Fi,10,597.0,44663.95,24.0,Yes,No,Yes,Solved,Too many ads,1
58,M,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4,125.62,27561.26,6.0,No,Yes,No,Not Applicable,Too many ads,1
16,F,Town,Premium Membership,Yes,CID15861,Gift Vouchers/Coupons,Desktop,Mobile_Data,13,97.72,24498.81,16.0,Yes,No,No,Not Applicable,Products always in Stock,0
41,F,Town,No Membership,Yes,CID42241,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16,1173.618824771764,22436.15,23.0,Yes,No,No,Not Applicable,Poor Customer Service,1
17,M,Village,Silver Membership,Yes,CID57900,Gift Vouchers/Coupons,Both,Fiber_Optic,4,440.22,8656.27,23.0,Yes,Yes,No,Not Applicable,Poor Product Quality,0
21,F,City,No Membership,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,19,98.58,38803.0,-0.251861234777504,No,Yes,No,Not Applicable,Too many ads,1
59,M,Town,Platinum Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,9,48.03,36200.76,8.0,No,Yes,No,Not Applicable,Too many ads,0
63,M,City,Basic Membership,Yes,CID22459,Without Offers,Desktop,Fiber_Optic,16,31.84,1753.78,21.0,Yes,No,No,Not Applicable,Poor Customer Service,1
43,M,Town,Gold Membership,Yes,CID63755,Without Offers,Desktop,Wi-Fi,21,253.18,37171.96,23.0,No,Yes,Yes,Solved,Poor Product Quality,0
43,M,City,No Membership,Yes,CID60465,Credit/Debit Card Offers,Both,Fiber_Optic,6,2177.16,39283.56,23.0,Yes,No,No,Not Applicable,Poor Product Quality,1
49,F,Town,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,15,989.7904481320908,29481.47,24.0,Yes,No,Yes,Unsolved,Poor Customer Service,1
21,F,Town,Gold Membership,Yes,CID31829,Credit/Debit Card Offers,Both,Mobile_Data,14,539.29,10658.57,29.0,No,Yes,No,Not Applicable,No reason specified,0
32,M,City,No Membership,Yes,CID35215,Gift Vouchers/Coupons,Desktop,Mobile_Data,12,67.31,6849.98,8.0,No,Yes,No,Not Applicable,Too many ads,1
19,M,Town,Platinum Membership,Yes,CID964,Without Offers,Smartphone,Mobile_Data,22,81.07,24072.57,21.0,No,Yes,No,Not Applicable,No reason specified,0
50,M,Town,Silver Membership,Yes,CID62518,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23,33.11,46097.51,13.0,Yes,No,Yes,Solved in Follow-up,Poor Website,1
47,M,Town,Basic Membership,Yes,CID13201,Credit/Debit Card Offers,Desktop,Wi-Fi,18,31.43,15245.11,Error,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
48,M,Town,No Membership,Yes,CID35433,Credit/Debit Card Offers,Both,Mobile_Data,6,554.46,33288.38,Error,Yes,No,Yes,Solved in Follow-up,Poor Website,1
12,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,16,76.37,31677.28,28.0,Yes,No,Yes,Solved,Poor Product Quality,1
32,M,City,Gold Membership,Yes,CID24011,Without Offers,Desktop,Wi-Fi,18,36.23,10073.46,22.0,Yes,No,No,Not Applicable,Poor Product Quality,1
44,F,Village,Gold Membership,Yes,CID52791,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16,129.01,13261.32,17.0,Yes,No,Yes,Solved in Follow-up,Too many ads,0
33,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,12,221.71,2679.83,14.0,No,Yes,No,Not Applicable,No reason specified,1
41,F,Village,Silver Membership,Yes,CID3439,Without Offers,Smartphone,Mobile_Data,14,315.49,25620.64,Error,Yes,No,No,Not Applicable,Poor Customer Service,1
64,F,Town,Basic Membership,Yes,CID2063,Without Offers,Smartphone,Fiber_Optic,7,68.73,41222.88,33.02737933418789,No,Yes,No,Not Applicable,Poor Product Quality,1
39,M,Town,Silver Membership,Yes,CID62377,Credit/Debit Card Offers,Desktop,Wi-Fi,18,160.65,49741.4,34.30846205105029,Yes,No,Yes,No Information Available,Quality Customer Care,0
35,M,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,5,51.72,32065.02,Error,Yes,No,No,Not Applicable,No reason specified,1
51,F,City,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16,73.88,24502.05,6.0,Yes,No,Yes,Solved in Follow-up,Reasonable Price,0
17,F,Town,Basic Membership,Yes,CID12701,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14,207.86,6335.8,24.0,Yes,Yes,Yes,No Information Available,No reason specified,1
16,M,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,6,145.51,5544.25,16.0,Yes,No,No,Not Applicable,Poor Product Quality,0
37,M,Town,Gold Membership,Yes,CID52220,Without Offers,Both,Fiber_Optic,12,232.07,43324.06,Error,Yes,No,Yes,Solved in Follow-up,Poor Website,1
19,M,Town,Silver Membership,Yes,CID59708,Without Offers,Smartphone,Mobile_Data,10,213.73,38023.54,5.0,Yes,No,Yes,No Information Available,No reason specified,1
31,F,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,18,466.12,21673.65,22.0,No,Yes,Yes,Solved,Poor Website,1
27,F,Town,Platinum Membership,Yes,CID48633,Gift Vouchers/Coupons,Desktop,Mobile_Data,20,33.21,26737.11,Error,No,Yes,No,Not Applicable,Too many ads,0
40,M,Town,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,12,142.62,41359.35,18.0,No,Yes,No,Not Applicable,No reason specified,0
