age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
32,0,1,0,1,6286,0,2,2,12,159.63,7060.35,372,177.66576435150833,0,1,0,1,1,1
29,0,1,3,1,1794,0,0,2,11,350.9,8213.82,346,721.28,1,1,0,1,3,0
34,1,0,5,1,6286,0,1,0,13,279.05,34052.79,357,650.69,0,1,1,0,2,1
34,1,1,2,0,6286,2,2,1,11,30.09,22949.53,354,537.14,0,1,1,4,0,1
49,1,1,0,1,6121,0,0,1,6,1403.66,45730.42,357,544.73,1,1,0,1,1,1
14,1,0,1,1,4861,1,1,1,26,32.64,17748.52,372,651.08,0,1,1,4,2,1
30,1,0,1,0,6286,0,1,0,19,30.4,28441.73,350,760.03,0,1,0,1,2,0
56,1,0,4,0,6286,2,2,0,13,48.06,6379.53,377,721.12,0,1,0,1,2,0
20,0,0,3,0,6286,1,2,2,17,269.36,34337.21,377,721.25,1,0,0,1,2,0
50,0,1,2,0,6286,1,2,2,14,212.79,1042.98,382,650.58,0,1,1,2,2,1
54,0,1,4,1,3780,2,1,0,6,56.35,18885.86,794,741.58,0,1,0,1,6,0
26,1,2,0,1,2144,2,2,1,7,188.0,27418.64,802,991.8098124595372,1,0,0,1,1,1
51,0,0,4,0,6286,2,1,2,1,31.3,18480.68,387,797.15,1,0,0,1,2,0
46,1,0,4,0,6286,0,1,0,10,42.86,5926.49,357,767.1,0,1,1,4,3,0
29,0,2,5,0,6286,1,1,0,16,365.01,60201.9,354,732.43,0,1,0,1,6,0
39,0,2,2,0,6286,0,1,0,14,32.57,17854.55,376,609.33,0,1,0,1,3,1
49,0,1,1,0,6286,1,2,0,6,236.22,24211.01,802,848.51,1,1,1,4,4,0
31,1,0,2,0,6286,0,1,1,23,30.48,21217.73,374,640.67,0,1,1,4,2,1
36,1,1,2,0,6286,2,0,2,15,221.45,44853.16,417,669.91,0,1,0,1,1,1
54,1,1,4,1,5550,0,2,2,12,151.02,5385.78,729,728.73,0,1,1,3,2,0
21,0,0,0,1,6100,0,1,1,10,187.34,16247.75,351,682.63,0,1,1,0,1,1
22,1,0,0,1,6286,0,2,1,13,107.79,44861.7,358,556.34,1,0,0,1,2,1
34,1,2,1,0,6286,0,0,2,21,239.02,54567.65,336,746.55,0,1,1,4,6,0
26,1,2,1,1,1902,0,1,0,16,544.26,59728.91,729,710.54,1,0,0,1,5,0
44,1,0,2,1,2454,1,2,2,14,690.95,25502.34,802,605.07,1,0,0,1,3,1
40,1,0,1,0,6286,1,2,2,11,1116.9264660714978,45440.31,350,775.48,0,1,1,2,4,0
38,0,2,5,0,6286,0,2,0,20,62.31,70623.41,347,1133.969318558752,1,0,1,4,5,0
50,1,0,2,0,6286,0,2,2,7,267.9,39527.52,351,616.4,1,0,0,1,1,1
32,0,0,2,1,4814,1,1,1,15,116.68,871.64,802,651.78,1,0,1,3,2,1
44,0,0,5,1,5878,1,2,0,4,539.05,48506.83,360,900.3301561137697,0,1,0,1,8,0
10,0,1,2,0,6286,1,1,0,22,149.2,49428.21,377,574.72,1,0,1,2,3,1
39,1,1,4,1,3390,2,2,2,14,601.2,24127.81,349,710.54,0,1,1,0,1,0
53,0,2,1,0,6286,0,2,2,18,417.64,21390.12,403,951.35315481852,0,1,0,1,0,1
63,0,1,5,1,6286,1,2,1,21,83.53,3842.89,374,955.253390996292,1,0,1,4,2,1
28,1,1,1,0,6286,2,2,0,16,125.79,15563.59,375,691.46,1,0,1,0,1,1
46,1,2,2,0,6286,0,2,2,7,272.91,28996.1,9,549.34,1,0,0,1,2,1
34,1,2,2,0,6286,1,2,1,6,204.0,40145.15,353,588.26,0,1,0,1,1,1
51,0,0,2,1,2612,2,1,2,21,31.19,29114.63,349,606.12,1,0,0,1,1,1
46,1,0,5,1,4834,1,2,0,5,33.4,16455.75,802,348.4373713950824,1,0,1,0,3,1
42,0,1,2,0,6286,2,0,1,12,483.09,28741.61,393,509.2,0,1,1,2,0,1
19,0,0,3,1,588,2,1,1,17,182.86,51569.0,802,733.79,1,0,1,4,4,0
59,0,1,1,0,6286,0,2,1,21,34.94,30961.04,347,809.77,1,0,0,1,5,0
53,0,1,0,0,6286,0,2,0,11,49.7,44894.72,354,520.28,1,0,0,1,2,1
33,0,2,5,0,6286,0,1,2,4,951.6914893653728,2742.95,410,1132.8062460398737,0,1,1,4,6,0
39,1,1,5,1,3368,0,2,2,14,32.91,88310.17,350,767.54,0,1,1,3,8,0
25,0,2,4,1,2589,0,1,2,5,96.64,31225.16,375,700.66,0,1,0,1,3,0
13,1,2,2,1,2651,1,1,0,17,550.89,31003.74,353,600.37,0,1,1,0,1,1
55,1,1,1,0,6286,1,0,1,21,309.93,40394.46,347,1097.4108348093923,1,0,1,2,2,1
35,1,0,0,1,5278,2,2,2,23,121.1,35308.14,800,653.11,0,1,0,1,3,1
35,1,2,1,0,6286,2,2,1,19,31.8,27360.89,729,720.42,1,0,0,1,1,0
49,0,1,0,0,6286,0,0,1,17,213.6,47489.16,403,698.31,1,0,0,1,2,1
34,1,1,0,1,5702,2,1,2,20,120.33,22224.71,802,699.1,0,1,0,1,1,1
26,0,0,0,0,6286,0,2,2,16,73.8,43333.77,387,530.27,0,1,0,1,0,1
50,1,2,1,0,6286,1,1,0,1,340.91,53255.08,357,751.35,1,1,0,1,5,0
33,1,1,2,0,6286,0,1,2,23,351.71,47031.58,354,599.6,0,1,0,1,2,1
14,0,2,0,1,2699,1,2,0,10,37.56,12362.31,354,669.89,1,0,0,1,1,1
31,0,1,0,0,6286,0,1,1,14,79.76,2969.23,347,616.19,1,0,1,4,7,1
14,0,1,3,1,2522,0,1,0,19,92.31,43694.71,375,777.69,0,1,0,1,1,0
56,0,1,1,1,518,2,1,0,11,164.41,45349.23,347,631.91,0,1,0,1,2,1
57,1,1,0,0,6286,1,2,1,10,48.32,26279.04,387,193.7280148883253,0,1,0,1,1,1
15,0,0,0,1,3476,0,2,2,8,49.7,8881.96,391,247.7048573931488,1,0,1,0,7,1
12,0,1,0,0,6286,2,0,1,20,423.26,2502.3,387,503.1,1,0,1,2,3,1
34,0,1,5,0,6286,1,0,1,25,485.84,47110.18,350,646.99,1,0,0,1,7,1
48,1,1,5,1,6286,1,1,2,11,44.32,7674.83,802,748.04,0,1,0,1,0,0
20,1,1,2,0,6286,2,1,1,7,32.41,17036.73,347,673.47,0,1,0,1,2,1
24,1,1,3,0,6286,2,1,2,13,84.79,5705.51,354,751.62,1,0,1,4,1,0
26,0,2,4,1,5298,0,1,0,3,157.88,18591.9,372,722.96,1,0,1,2,7,0
60,0,1,4,1,1552,1,1,1,15,30.82,48346.37,357,760.3,1,0,0,1,2,0
37,1,0,2,1,710,1,1,0,16,61.39,47146.85,357,665.07,0,1,0,1,3,1
35,1,2,4,1,1399,2,2,2,8,94.01,2558.2,375,788.67,0,1,0,1,7,0
43,0,1,2,0,6286,0,1,1,18,361.08,25943.85,347,508.55,0,1,0,1,3,1
49,1,1,3,0,6286,0,0,1,12,407.68,49262.5,355,713.48,0,1,0,1,1,0
47,0,1,3,0,6286,1,2,1,17,299.74,45797.56,355,795.63,0,1,0,1,0,0
51,0,0,2,0,6286,2,1,2,21,32.16,5692.0,357,704.37,0,1,0,1,2,1
31,0,1,4,0,6286,0,2,0,9,87.84,24059.34,802,721.22,1,0,0,1,1,0
30,0,1,1,1,6286,2,2,1,22,43.3,21819.49,358,794.7,0,1,1,2,2,0
51,0,1,0,0,6286,1,2,0,16,150.65,26193.41,801,934.5142664815776,1,0,0,1,3,1
11,1,2,1,1,386,1,2,0,7,173.78,57552.6,347,736.76,0,1,0,1,5,0
29,1,0,0,1,5877,1,2,2,10,118.45,14328.67,626,543.33,0,1,1,2,1,1
63,1,0,2,1,1090,1,2,1,14,80.43,27702.78,375,512.45,0,1,0,1,2,1
28,0,1,0,0,6286,1,2,0,11,45.92,41217.24,403,557.65,1,0,0,1,7,1
11,1,0,3,1,3505,2,2,1,6,288.32,2067.75,794,765.86,0,1,0,1,1,0
58,0,1,3,1,1150,0,1,0,15,281.39,43280.21,387,710.42,0,1,1,2,3,0
20,0,1,2,0,6286,0,2,1,12,110.95,27863.9,372,709.46,1,0,0,1,1,1
51,0,0,2,0,6286,1,2,0,23,33.49,48790.61,375,627.26,1,0,0,1,3,1
24,0,2,4,0,6286,0,2,2,15,78.35,36204.85,794,635.0519129875669,1,0,1,2,8,0
45,1,2,4,1,2200,0,1,0,16,180.1,6413.83,350,767.19,0,1,1,0,3,0
62,1,0,5,1,4727,1,2,2,2,1329.2396206662606,921.91,349,957.4608785195576,0,1,0,1,1,1
43,1,1,2,0,6286,2,2,0,18,36.41,10313.69,800,646.81,0,1,1,2,7,1
63,1,1,2,0,6286,0,1,1,5,169.78,35075.17,217,504.23,1,0,1,0,1,1
60,1,0,1,0,6286,0,1,0,18,159.93,14530.26,802,725.69,0,1,0,1,0,0
20,1,1,2,0,6286,0,2,2,12,30.06,36840.24,802,583.61,1,0,0,1,1,1
50,0,1,2,0,6286,1,1,1,22,459.86,26730.37,350,425.54940396014615,1,0,1,0,7,1
44,0,0,1,1,1907,1,0,0,3,737.82,48077.92,582,828.64,1,1,1,4,5,0
44,1,2,0,0,6286,1,2,1,9,1344.1684699379232,17409.15,372,355.98949326883593,1,0,1,4,1,1
16,1,0,4,1,3328,1,1,0,13,60.91,20270.07,382,736.77,0,1,1,4,1,0
48,0,1,2,0,6286,1,2,0,13,109.42,18575.48,729,516.64,1,0,1,0,1,1
64,0,0,0,0,6286,1,1,0,15,44.53,43392.89,380,656.93,1,0,1,3,0,1
41,0,0,5,0,6286,2,2,2,20,145.17,17238.91,353,606.37,0,1,0,1,1,1
59,1,1,0,0,6286,0,2,1,22,119.79,5620.5,802,659.21,0,1,1,2,2,1
54,1,0,1,0,6286,0,1,0,12,33.4,48172.59,88,600.53,0,1,1,4,1,1
41,0,0,2,1,1243,1,1,2,11,179.98,30822.3,350,204.11784272213688,0,1,0,1,2,1
33,0,1,2,1,2642,1,1,0,8,293.8,2659.18,380,529.74,0,1,1,4,0,1
61,0,0,4,1,1255,1,0,2,26,830.22,44020.24,387,742.86,0,1,1,0,7,0
35,1,0,5,1,802,2,2,2,23,168.5,12663.79,351,395.5000667977079,1,0,0,1,3,0
57,1,2,0,0,6286,1,1,2,14,94.06,6106.67,476,653.87,1,0,1,2,3,1
63,0,2,4,1,6286,0,1,2,1,34.18,93433.52,800,712.15,1,0,1,3,6,0
41,0,0,2,0,6286,1,1,1,6,445.83,32762.67,350,668.23,0,1,1,2,0,1
56,0,1,4,1,3754,0,0,0,13,561.76,28937.26,800,744.87,0,1,0,1,3,0
32,0,0,2,0,6286,0,2,0,13,1180.0572582819705,5843.11,354,593.72,1,0,0,1,7,1
13,0,0,0,1,5441,2,1,1,13,39.09,48093.73,372,700.31,1,0,1,4,1,1
50,0,0,5,0,6286,0,2,1,14,159.07,22042.16,376,611.44,0,1,0,1,3,1
15,0,2,0,1,3579,1,1,0,7,233.07,28718.5,347,554.29,0,1,0,1,2,1
30,0,2,3,1,1599,0,2,0,12,41.56,46907.01,801,297.038551714474,1,0,0,1,6,0
46,0,2,4,1,6286,0,0,2,8,507.3,42492.47,802,722.86,0,1,1,4,7,0
30,1,0,1,0,6286,0,2,1,6,93.84,71414.58,351,346.1440343822364,0,1,1,4,6,0
15,1,1,5,0,6286,1,0,0,9,359.59,39569.76,346,655.36,1,1,0,1,2,1
28,1,1,1,0,6286,0,2,1,14,152.35,44807.63,403,711.99,1,0,0,1,7,1
47,1,2,1,1,5926,1,2,0,9,101.53,15254.15,372,761.57,1,0,1,4,7,0
10,0,1,0,0,6286,1,2,0,6,118.91,4603.95,729,557.93,0,1,0,1,7,1
53,1,0,3,1,1013,2,1,1,9,253.63,39129.96,377,512.8167950065954,0,1,1,4,7,0
64,1,1,5,1,5684,2,1,0,16,506.69,5228.53,372,786.3,1,0,0,1,0,0
24,0,0,5,0,6286,1,1,1,13,78.83,10923.0,347,737.69,1,0,1,4,5,0
43,0,0,1,0,6286,2,1,1,6,204.42,8800.19,391,614.07,1,0,1,2,3,1
16,0,1,2,1,3598,1,1,0,17,735.6,43884.48,375,675.39,0,1,1,4,7,1
57,1,1,5,0,6286,2,2,1,12,123.07,21176.73,376,602.96,0,1,0,1,7,1
63,0,0,2,1,2263,2,2,1,14,50.71,22466.87,375,676.53,0,1,0,1,2,1
44,1,1,5,1,6286,0,2,2,11,343.15,8674.91,800,756.97,1,0,0,1,0,0
26,1,0,5,1,3139,0,1,0,9,74.33,46296.11,372,1098.5006812471486,1,0,1,4,2,0
37,0,1,5,1,3263,0,1,0,21,282.72,19140.19,353,645.45,0,1,0,1,3,1
43,0,0,2,1,5527,1,1,0,10,858.723473562845,17848.7,802,544.84,1,0,1,3,2,1
23,0,1,5,0,6286,0,2,1,21,30.38,43025.66,524,671.41,1,0,1,0,2,1
48,0,1,3,1,4494,0,2,1,16,32.59,26544.72,349,778.98,0,1,0,1,3,0
61,0,0,0,1,1495,2,0,2,12,685.91,37882.82,357,653.4,1,1,1,2,7,1
54,0,0,3,0,6286,1,1,0,12,124.68,6815.14,800,780.3,0,1,0,1,5,0
53,1,1,4,1,4894,1,1,0,22,66.05,13190.07,355,756.72,1,0,0,1,7,0
34,0,1,5,0,6286,2,1,1,16,308.32,7016.85,349,761.43,0,1,0,1,1,0
61,1,0,5,1,3161,2,1,0,7,1162.41,1237.71,375,797.54,0,1,0,1,0,0
31,1,0,3,1,5792,0,2,0,7,33.64,39781.6,802,721.05,1,0,0,1,2,0
35,0,1,2,0,6286,2,2,0,20,151.42,12852.04,802,602.95,1,0,0,1,2,1
21,1,0,4,0,6286,2,0,1,13,335.34,7305.34,353,789.47,0,1,1,0,2,0
58,1,1,3,0,6286,1,1,1,26,33.49,10369.85,353,701.15,0,1,1,3,3,0
23,1,1,3,0,6286,2,2,1,14,83.44,64030.32,357,493.5989506017914,0,1,0,1,6,0
60,0,2,1,1,5877,2,1,1,13,561.4,80357.57,410,802.95,1,0,0,1,6,0
41,0,1,1,1,2517,2,2,2,18,273.63,20826.55,375,775.39,0,1,1,2,3,0
51,1,1,5,0,6286,0,2,0,9,497.03,46561.1,354,669.12,1,1,0,1,2,1
28,1,2,3,0,6286,1,2,1,15,111.68,26364.0,391,729.59,0,1,0,1,2,0
27,0,1,3,0,6286,1,0,0,9,468.31,92208.43,624,773.46,1,0,1,4,4,0
29,1,0,1,1,3690,0,1,2,23,1082.154638196134,46742.29,349,704.28,0,1,0,1,2,1
61,0,1,4,0,6286,0,1,2,16,251.47,21271.77,347,788.92,1,1,0,1,0,0
28,1,2,1,1,6286,0,0,0,7,887.63,49206.57,729,739.32,0,1,1,2,1,0
28,0,1,2,0,6286,0,1,2,7,1226.3882811835028,26590.6,372,641.8,0,1,1,4,7,1
30,0,2,2,1,5283,2,1,2,19,68.86,8263.98,354,597.77,0,1,1,0,1,1
12,0,0,2,1,3310,2,0,2,6,648.65,7085.39,391,694.65,1,1,0,1,3,1
35,0,0,2,1,6286,0,2,1,13,206.97,18762.07,351,662.53,1,0,0,1,1,1
42,1,1,1,0,6286,1,0,1,6,281.47,44643.73,800,773.6,1,1,1,2,3,0
20,1,1,1,0,6286,2,2,0,16,33.74,16904.57,353,684.82,1,0,0,1,2,1
41,0,1,3,0,6286,0,1,1,17,52.99,48789.76,802,755.13,1,0,0,1,0,0
39,0,1,2,0,6286,1,1,0,15,58.44,20998.23,794,596.64,0,1,0,1,2,1
20,1,1,3,1,3438,2,2,1,20,30.1,15282.43,382,726.35,0,1,1,2,0,0
16,1,1,1,0,6286,1,2,1,8,274.93,10539.44,354,780.17,0,1,0,1,0,0
16,0,2,3,1,6286,2,0,0,9,726.08,65554.05,410,825.96,1,1,0,1,8,0
63,0,0,0,0,6286,2,0,0,15,342.15,31098.67,794,516.69,0,1,0,1,7,1
16,0,2,1,1,1653,0,2,1,10,76.4,27934.24,357,638.0,1,0,1,4,1,1
41,0,1,4,0,6286,0,2,2,15,32.97,22223.29,351,778.09,0,1,1,2,3,0
15,0,1,0,1,2667,0,2,2,8,61.04,41654.32,800,608.52,0,1,0,1,3,1
12,0,0,3,0,6286,2,1,1,7,478.99,50686.39,357,719.25,1,1,1,4,5,0
54,1,1,2,1,2140,1,1,0,7,43.21,39511.15,354,704.66,1,0,0,1,0,1
47,1,2,0,1,2367,0,2,2,3,551.89,16907.81,794,537.81,1,0,1,3,7,1
22,0,1,1,1,1694,0,1,2,16,171.02,6442.46,375,689.88,0,1,0,1,2,1
12,0,1,0,1,1680,2,1,1,13,655.94,45014.31,380,956.1955478289074,1,1,1,3,3,1
16,0,2,4,1,3856,0,2,0,17,31.72,8348.91,377,751.07,0,1,0,1,7,0
28,1,0,5,0,6286,2,1,0,13,47.01,17487.34,403,143.7380206971254,0,1,0,1,2,1
36,1,0,2,0,6286,0,0,0,9,490.66,37836.15,357,121.37248655657277,0,1,0,1,1,1
10,1,0,1,0,6286,2,1,2,10,418.89,3019.41,347,689.75,0,1,0,1,1,1
52,0,0,2,0,6286,2,1,0,7,66.86,22526.48,354,608.61,0,1,0,1,1,1
29,0,0,2,1,790,2,1,2,15,556.43,47889.56,63,192.53488562956363,1,1,0,1,0,1
11,0,1,2,1,366,0,2,1,17,57.38,49763.78,387,665.66,0,1,0,1,7,1
21,1,0,2,1,1667,2,1,1,15,557.8,38439.7,242,712.55,1,0,1,0,7,1
33,0,1,0,0,6286,1,2,0,6,342.23,12741.8,372,164.60733478943868,0,1,1,2,2,1
15,0,1,4,0,6286,1,1,0,5,31.74,12709.03,729,357.3426225979017,0,1,0,1,8,0
51,1,1,0,1,6286,0,1,0,15,195.21,38507.45,353,524.38,1,0,0,1,3,1
14,0,1,2,1,4135,2,1,2,7,292.2,42683.91,355,581.39,1,1,0,1,0,1
35,1,2,1,0,6286,2,2,1,8,90.91,8661.55,354,797.06,1,0,0,1,6,0
16,0,1,5,0,6286,2,0,1,9,417.23,10936.23,353,687.77,1,0,1,2,0,1
28,0,0,4,0,6286,0,0,2,11,452.57,2799.37,377,456.94688997621984,1,0,1,4,1,0
32,0,0,1,1,2022,1,2,2,14,888.3085909821118,22401.88,374,661.99,1,0,1,0,7,1
29,1,2,1,1,5002,0,1,0,16,594.96,22631.36,387,714.6,1,0,1,2,7,0
57,0,1,1,1,6274,2,2,0,19,152.15,47935.0,380,603.15,0,1,1,3,3,1
56,0,0,2,1,832,2,0,2,4,740.67,5014.76,800,192.20418349971615,1,1,1,3,0,1
59,1,0,0,1,6286,0,2,0,15,692.58,43138.79,802,277.17143581539017,0,1,1,2,1,1
60,1,2,0,0,6286,2,0,1,17,348.38,23453.46,353,560.2,0,1,1,2,2,1
52,1,1,1,0,6286,2,0,2,5,257.83,44478.32,374,733.67,0,1,1,2,1,0
52,1,1,1,0,6286,0,1,2,18,111.31,85307.83,350,726.92,1,0,1,3,6,0
60,1,1,3,0,6286,1,2,0,9,35.65,15718.98,729,994.8376293206989,1,0,0,1,2,0
28,0,0,1,1,1050,1,2,2,10,88.4,46881.69,799,690.12,1,0,0,1,0,1
49,0,0,0,1,3115,2,1,2,17,524.92,12707.25,347,608.5,1,0,1,3,2,1
46,0,0,4,0,6286,1,1,0,13,190.86,69222.6,351,799.67,0,1,0,1,4,0
10,0,1,0,0,6286,2,1,0,17,430.87,26887.61,374,629.85,1,0,1,4,2,1
64,0,2,5,1,3066,0,1,2,15,49.23,26109.42,380,682.8,1,0,0,1,7,1
18,0,0,4,1,4157,2,0,2,6,725.42,3301.19,374,329.5261788608349,1,1,0,1,2,0
28,0,1,5,1,2417,0,1,2,17,188.45,28278.62,374,1189.8073198536083,0,1,0,1,2,0
17,0,1,5,1,5771,2,2,1,12,147.93,43214.42,403,796.09,0,1,0,1,0,0
34,0,0,3,0,6286,0,2,0,6,34.58,56449.37,336,809.13,0,1,1,4,8,0
47,1,1,5,0,6286,1,1,2,7,232.27,21742.08,353,717.77,0,1,0,1,7,0
19,1,1,5,0,6286,2,2,0,9,63.89,76603.79,347,1183.660668075177,1,0,0,1,5,0
52,1,1,5,1,1472,1,1,1,11,114.08,58489.33,526,760.19,0,1,0,1,6,0
33,0,0,1,0,6286,1,0,2,14,408.38,1502.91,801,792.33,0,1,0,1,4,0
38,0,1,4,1,5990,1,2,2,15,1261.3135275783943,6196.8,347,731.46,1,0,0,1,2,0
38,0,0,1,1,3936,1,1,1,12,96.91,24349.88,376,354.2805234213826,0,1,1,2,1,0
41,0,0,3,0,6286,2,1,2,15,158.97,29874.45,350,1407.0586148007403,0,1,0,1,7,0
49,1,1,4,1,4634,1,0,2,4,554.91,38160.19,374,750.03,1,1,0,1,0,0
21,0,1,3,0,6286,0,2,0,3,173.64,35594.74,375,781.29,1,0,1,0,2,0
12,1,0,5,1,473,1,1,0,7,114.55,48350.6,391,634.14,1,0,0,1,7,1
11,0,1,5,1,3802,1,2,1,12,685.36,17980.41,351,659.87,1,0,0,1,0,1
25,0,0,0,0,6286,1,2,2,8,309.42,26003.18,382,676.43,1,0,0,1,0,1
59,0,0,3,0,6286,0,2,2,2,96.84,56532.09,438,515.0797753488483,1,0,0,1,6,0
49,1,2,4,0,6286,2,0,2,9,400.93,9308.55,729,738.61,1,0,0,1,3,0
19,0,1,0,0,6286,0,2,1,15,228.43,20303.2,729,574.8,1,0,1,0,1,1
61,1,0,5,0,6286,2,2,1,17,141.09,25884.67,802,1306.8894616519651,0,1,1,2,0,0
26,1,0,3,0,6286,1,2,2,19,156.89,34808.12,355,711.19,0,1,1,2,3,0
15,1,0,1,0,6286,1,2,2,9,340.24,16234.65,360,420.7221636682559,1,1,1,2,4,0
28,1,1,4,0,6286,1,1,2,20,92.14,37384.45,794,825.59,1,0,1,2,8,0
51,1,2,5,1,1580,0,2,1,18,60.92,46808.29,354,617.7,0,1,1,4,1,1
46,1,0,1,0,6286,2,2,1,4,324.56,38460.0,391,701.22,0,1,1,3,2,0
29,0,0,4,1,2119,0,2,1,4,302.91,14634.74,346,711.24,0,1,1,2,2,0
23,0,0,0,0,6286,2,1,0,3,282.64,44013.7,799,619.65,1,0,1,3,0,1
55,1,0,5,1,5987,2,2,0,1,270.29,19109.99,799,685.03,1,0,1,4,0,1
58,1,0,3,0,6286,0,2,1,10,163.13,12660.56,380,700.48,1,0,1,0,2,0
22,0,1,1,1,2024,2,0,1,10,766.99,5032.55,391,1289.770811989089,1,1,0,1,3,0
46,0,1,1,0,6286,0,0,0,16,227.97,39830.44,380,647.9,0,1,0,1,3,1
34,1,0,4,0,6286,2,2,2,8,122.65,39259.67,374,764.63,1,0,0,1,1,0
40,1,0,4,0,6286,2,1,1,8,78.4,63376.82,336,769.68,0,1,1,2,4,0
47,0,2,1,1,2159,2,1,1,4,678.93,45335.44,391,684.38,1,1,1,3,3,1
32,1,0,2,0,6286,2,1,2,11,33.55,12361.42,347,625.51,1,0,0,1,2,1
35,1,2,1,0,6286,2,2,0,22,108.7,23011.23,355,262.99443556302174,1,0,1,2,3,1
51,1,0,0,1,4941,1,2,1,10,89.52,17305.65,376,569.76,0,1,0,1,3,1
59,0,0,5,1,1738,2,2,0,17,58.0,41639.42,358,623.34,0,1,0,1,1,1
37,0,0,3,0,6286,1,1,0,14,55.32,13990.92,355,790.59,1,0,1,3,1,0
15,0,0,5,1,5178,1,0,1,21,538.54,20342.68,380,676.72,0,1,1,4,1,1
59,1,0,5,1,921,1,2,1,15,119.09,7222.99,783,751.21,1,0,0,1,3,0
32,1,0,4,1,4344,0,2,2,16,33.68,1936.57,358,787.33,0,1,1,2,2,0
40,1,2,1,0,6286,1,2,0,5,31.98,35548.54,224,202.73099122956555,0,1,0,1,4,0
39,1,1,1,0,6286,1,0,1,8,209.29,7621.66,794,707.36,0,1,0,1,2,0
25,0,0,0,1,5591,1,2,2,2,43.21,18782.22,387,602.06,1,0,1,2,0,1
35,1,0,1,0,6286,1,1,0,12,319.67,26978.78,801,1175.370789921936,1,1,1,3,3,0
33,1,0,4,1,6286,1,2,0,9,226.93,11656.64,349,751.92,0,1,0,1,1,0
19,1,1,5,0,6286,0,1,1,25,207.6,40629.07,372,395.86403455538976,0,1,0,1,3,1
36,0,1,4,0,6286,0,2,1,15,31.77,32637.3,374,737.66,0,1,1,3,7,0
40,0,0,3,0,6286,2,1,0,15,208.38,45170.16,377,1075.381256619634,0,1,1,4,3,0
26,1,0,3,0,6286,2,2,0,16,37.72,23529.12,349,723.27,0,1,1,3,7,0
62,1,2,0,1,3485,2,1,0,12,264.27,40416.03,799,665.78,1,0,0,1,3,1
18,1,0,4,0,6286,1,1,0,22,47.27,64022.36,346,829.62,1,0,1,0,5,0
42,1,1,5,0,6286,0,1,2,18,168.63,31056.91,351,1029.027953264311,0,1,0,1,1,0
27,1,2,3,0,6286,0,1,0,15,32.41,83759.08,336,792.67,0,1,0,1,6,0
59,0,1,1,0,6286,2,1,2,22,168.16,25515.98,372,717.09,1,0,0,1,1,0
38,0,0,5,0,6286,0,2,0,9,158.7,25928.9,354,695.94,0,1,0,1,3,1
51,1,2,1,0,6286,2,2,1,17,903.003567552502,40231.44,346,757.94,0,1,1,0,7,0
33,0,1,1,1,5526,1,2,2,19,169.85,47412.73,349,651.01,1,0,1,2,3,1
22,0,0,1,1,5688,0,2,2,6,128.17,47591.79,800,260.9857926196706,1,0,1,0,0,1
14,1,1,4,0,6286,0,1,1,20,33.92,40628.98,374,791.58,1,0,0,1,3,0
49,0,2,5,1,3873,1,1,2,14,517.52,37643.99,372,735.12,1,0,1,0,7,0
49,1,1,5,0,6286,1,1,2,12,459.64,10536.44,375,324.6771034140231,1,0,1,0,1,1
46,1,0,0,1,1154,0,2,0,5,381.17,6411.55,729,655.78,1,1,1,0,2,1
11,1,0,0,0,6286,0,2,0,15,85.47,14173.32,349,550.67,0,1,1,0,2,1
30,1,1,2,0,6286,0,2,1,11,30.8,20605.87,387,655.84,1,0,0,1,3,1
14,1,0,5,0,6286,0,2,2,19,32.44,93385.56,800,366.4547686186615,0,1,0,1,8,0
17,1,1,2,1,1321,0,1,0,15,124.62,34840.57,802,897.4177527779486,0,1,0,1,3,1
51,0,0,4,0,6286,0,0,1,12,1642.5589703553644,31665.16,374,757.05,0,1,1,0,0,0
15,1,2,3,0,6286,2,1,0,20,34.74,66489.48,349,760.54,0,1,0,1,8,0
29,0,1,5,1,156,2,0,0,16,273.81,49945.31,376,1560.3057008868536,0,1,0,1,1,1
17,1,1,3,0,6286,2,2,2,13,33.94,10843.89,794,721.78,1,0,0,1,3,0
60,0,1,2,0,6286,0,1,0,16,53.46,17599.96,351,672.16,0,1,1,4,7,1
37,0,0,3,1,4670,0,1,0,17,135.64,32244.15,349,1137.8533653666714,0,1,0,1,2,0
16,1,1,3,0,6286,0,2,0,8,31.44,49284.37,729,741.74,1,0,1,2,2,0
55,1,0,1,1,6013,2,2,1,19,33.04,29291.92,351,206.3297573138257,0,1,0,1,2,1
54,1,1,2,0,6286,1,2,1,9,1397.544983459819,11603.28,349,627.25,1,0,1,3,2,1
56,0,1,3,1,6111,1,2,2,7,271.87,12925.06,347,777.23,0,1,0,1,3,0
32,1,0,5,0,6286,0,1,0,23,49.52,7642.99,347,667.85,1,0,1,4,0,1
32,0,1,0,1,1793,0,1,0,7,83.55,29339.54,376,936.705753072249,0,1,1,3,1,1
28,1,2,2,1,398,2,1,0,11,651.15,30871.63,382,661.95,1,0,0,1,0,1
62,0,0,2,0,6286,2,2,0,10,90.17,10849.61,802,504.01,0,1,1,2,2,1
17,1,1,3,1,246,1,1,2,19,109.34,49274.71,802,1444.9724758609796,1,0,1,3,0,0
